date,open,high,low,close,volume,hma,sma,hma_signal,sma_signal
2024-02-21 12:48:00+05:30,2956.45,2958.75,2953.45,2954.55,105237,2958.31403960501,2959.55625,False,False
2024-02-21 12:56:00+05:30,2955.15,2957.15,2952.6,2954.5,81118,2957.466475248341,2958.1749999999997,False,False
2024-02-21 13:04:00+05:30,2954.6,2956.9,2952.0,2952.7,72924,2956.4072585264876,2956.975,False,False
2024-02-21 13:12:00+05:30,2952.5,2955.45,2952.0,2953.8,74085,2955.827867742824,2956.075,False,False
2024-02-21 13:20:00+05:30,2953.6,2953.65,2951.0,2951.95,134648,2954.9661193555294,2955.00625,False,False
2024-02-21 13:28:00+05:30,2951.95,2956.0,2951.2,2955.8,59957,2955.151426165412,2954.5625,False,False
2024-02-21 13:36:00+05:30,2956.0,2956.9,2952.8,2952.8,84735,2954.628887017542,2954.0687500000004,False,True
2024-02-21 13:44:00+05:30,2952.85,2953.95,2947.05,2950.25,116196,2953.655801013644,2953.29375,False,False
2024-02-21 13:52:00+05:30,2950.7,2954.0,2948.95,2951.4,83948,2953.1545118995014,2952.9,False,False
2024-02-21 14:00:00+05:30,2951.25,2951.85,2944.5,2947.0,83260,2951.7868425885013,2951.9625,False,False
2024-02-21 14:08:00+05:30,2946.5,2948.0,2941.95,2942.55,78259,2949.7342109021674,2950.69375,False,False
2024-02-21 14:16:00+05:30,2942.2,2947.6,2938.0,2938.05,73080,2947.137719590575,2948.7250000000004,False,False
2024-02-21 14:24:00+05:30,2938.0,2940.0,2930.1,2934.0,133093,2944.2182263482255,2946.4812500000003,False,False
2024-02-21 14:32:00+05:30,2933.85,2936.9,2931.0,2931.05,96723,2941.2919538263977,2943.3875000000003,False,False
2024-02-21 14:40:00+05:30,2931.2,2931.25,2918.55,2921.35,188206,2936.8604085316424,2939.45625,False,False
2024-02-21 14:48:00+05:30,2920.4,2925.0,2918.6,2919.05,158665,2932.902539969055,2935.5562500000005,False,False
2024-02-21 14:56:00+05:30,2919.15,2923.65,2915.1,2923.35,252892,2930.779753309265,2932.05,False,False
2024-02-21 15:04:00+05:30,2923.6,2937.6,2923.35,2935.8,330039,2931.895363684984,2930.65,False,False
2024-02-21 15:12:00+05:30,2935.8,2949.0,2935.75,2944.25,288822,2934.6408384216547,2930.8625,False,False
2024-02-21 15:20:00+05:30,2944.15,2945.65,2933.5,2934.85,244534,2934.6873187723986,2930.4624999999996,False,False
2024-02-21 15:28:00+05:30,2933.35,2939.0,2932.0,2932.05,23477,2934.101247934088,2930.21875,False,False
2024-02-22 09:12:00+05:30,2936.3,2939.95,2918.6,2919.05,301142,2930.756526170958,2928.71875,False,True
2024-02-22 09:20:00+05:30,2919.7,2923.6,2916.1,2919.5,198979,2928.2550759107453,2928.4875,False,False
2024-02-22 09:28:00+05:30,2919.75,2923.0,2916.0,2922.45,201376,2926.965059041691,2928.9125,False,False
2024-02-22 09:36:00+05:30,2922.65,2937.65,2921.6,2935.05,285025,2928.761712587982,2930.375,False,False
2024-02-22 09:44:00+05:30,2935.85,2942.0,2932.0,2934.15,143749,2929.9591097906527,2930.1687500000003,False,False
2024-02-22 09:52:00+05:30,2934.2,2935.0,2928.05,2929.5,192259,2929.8570853927304,2928.3250000000003,False,False
2024-02-22 10:00:00+05:30,2928.9,2931.85,2925.15,2929.45,299390,2929.766621972124,2927.6499999999996,False,False
2024-02-22 10:08:00+05:30,2928.7,2933.0,2924.35,2925.35,151703,2928.7851504227633,2926.8125,False,True
2024-02-22 10:16:00+05:30,2925.35,2927.0,2918.55,2920.45,173239,2926.93289477326,2926.9875,False,False
2024-02-22 10:24:00+05:30,2920.0,2930.1,2918.8,2929.3,188173,2927.4589181569804,2928.2125,False,False
2024-02-22 10:32:00+05:30,2928.8,2942.8,2925.9,2936.15,159188,2929.3902696776513,2929.9249999999997,False,False
2024-02-22 10:40:00+05:30,2936.15,2941.45,2934.45,2934.45,139723,2930.514654193729,2929.85,False,False
2024-02-22 10:48:00+05:30,2934.35,2941.55,2932.1,2938.55,123468,2932.300286595123,2930.3999999999996,False,False
2024-02-22 10:56:00+05:30,2938.55,2940.0,2933.15,2937.0,122366,2933.3446673517624,2931.3374999999996,False,False
2024-02-22 11:04:00+05:30,2937.7,2940.0,2934.0,2939.7,73221,2934.7569634958154,2932.61875,False,False
2024-02-22 11:12:00+05:30,2939.5,2940.0,2930.75,2932.65,100888,2934.288749385634,2933.53125,False,True
2024-02-22 11:20:00+05:30,2931.4,2932.65,2924.2,2927.5,107516,2932.780138411049,2934.4125000000004,False,False
2024-02-22 11:28:00+05:30,2926.0,2932.0,2923.35,2928.05,80105,2931.7289965419272,2934.25625,False,False
2024-02-22 11:36:00+05:30,2927.9,2940.0,2927.9,2938.0,90932,2933.1225528659434,2934.4875,False,False
2024-02-22 11:44:00+05:30,2938.3,2939.0,2932.0,2934.15,72168,2933.350874451289,2934.4500000000003,False,True
2024-02-22 11:52:00+05:30,2935.0,2939.05,2932.7,2937.5,45444,2934.272902351003,2934.3187500000004,False,False
2024-02-22 12:00:00+05:30,2937.4,2940.0,2935.35,2937.95,50446,2935.0900351618916,2934.4375,False,False
2024-02-22 12:08:00+05:30,2937.95,2943.25,2936.2,2939.45,117460,2936.058916237027,2934.40625,False,False
2024-02-22 12:16:00+05:30,2939.45,2943.9,2937.0,2939.25,125138,2936.7680459621324,2935.23125,False,False
2024-02-22 12:24:00+05:30,2938.95,2941.9,2931.2,2934.15,132978,2936.1862579705476,2936.0625,False,True
2024-02-22 12:32:00+05:30,2933.85,2938.5,2933.5,2936.15,89009,2936.1782006437593,2937.075,False,False
2024-02-22 12:40:00+05:30,2935.9,2936.0,2930.15,2931.6,74957,2935.160822722924,2936.275,False,False
2024-02-22 12:48:00+05:30,2931.65,2934.35,2928.95,2930.95,62292,2934.225084340052,2935.875,False,False
2024-02-22 12:56:00+05:30,2930.95,2934.65,2929.0,2932.75,53195,2933.8972878200407,2935.28125,False,False
2024-02-22 13:04:00+05:30,2932.75,2936.95,2931.0,2934.75,78402,2934.0867794155874,2934.8812500000004,False,False
2024-02-22 13:12:00+05:30,2934.75,2935.2,2931.55,2931.65,45143,2933.5452728787905,2933.90625,False,False
2024-02-22 13:20:00+05:30,2931.6,2931.95,2926.85,2930.2,114219,2932.801878905726,2932.775,False,False
2024-02-22 13:28:00+05:30,2929.75,2932.05,2928.5,2931.0,74780,2932.40146137112,2932.38125,False,False
2024-02-22 13:36:00+05:30,2931.0,2941.0,2930.3,2935.8,121473,2933.156692177538,2932.3375,False,False
2024-02-22 13:44:00+05:30,2936.05,2939.8,2933.45,2936.25,240619,2933.844093915863,2932.91875,False,False
2024-02-22 13:52:00+05:30,2936.8,2949.5,2936.05,2949.1,244299,2937.2342952678937,2935.1875,False,False
2024-02-22 14:00:00+05:30,2949.45,2952.85,2944.85,2944.9,216753,2938.9377852083617,2936.70625,False,False
2024-02-22 14:08:00+05:30,2945.15,2949.85,2944.0,2949.15,121103,2941.20716627317,2938.5062500000004,False,False
2024-02-22 14:16:00+05:30,2948.85,2951.5,2944.0,2946.9,162909,2942.472240434688,2940.4125,False,False
2024-02-22 14:24:00+05:30,2946.55,2949.0,2941.0,2945.8,205173,2943.2117425603133,2942.3625,False,False
2024-02-22 14:32:00+05:30,2945.65,2953.8,2944.65,2952.1,244138,2945.186910880244,2945.0,False,False
2024-02-22 14:40:00+05:30,2952.1,2957.35,2948.3,2956.75,278079,2947.75648624019,2947.61875,False,False
2024-02-22 14:48:00+05:30,2957.0,2969.9,2955.15,2965.85,472820,2951.7772670757035,2951.31875,False,False
2024-02-22 14:56:00+05:30,2965.9,2968.0,2959.1,2961.6,566322,2953.9600966144367,2952.88125,False,False
2024-02-22 15:04:00+05:30,2961.55,2966.0,2959.1,2964.05,607091,2956.202297366784,2955.275,False,False
2024-02-22 15:12:00+05:30,2964.05,2968.9,2961.2,2962.8,738146,2957.668453507499,2956.98125,False,False
2024-02-22 15:20:00+05:30,2962.8,2965.55,2960.45,2962.7,644642,2958.786574950277,2958.95625,False,False
2024-02-22 15:28:00+05:30,2962.4,2965.6,2961.5,2962.2,86361,2959.5451138502153,2961.00625,False,False
2024-02-23 09:12:00+05:30,2978.95,2979.5,2966.7,2978.3,289875,2963.7128663279454,2964.28125,False,False
2024-02-23 09:20:00+05:30,2978.05,2981.0,2971.0,2971.0,214001,2965.33222936618,2966.0625,False,False
2024-02-23 09:28:00+05:30,2971.8,2976.0,2970.0,2975.05,141701,2967.4917339514736,2967.2125,False,False
2024-02-23 09:36:00+05:30,2974.95,2979.0,2973.5,2976.0,99258,2969.3824597400353,2969.0125,False,False
2024-02-23 09:44:00+05:30,2976.0,2977.9,2972.0,2977.1,91906,2971.097468686695,2970.64375,False,False
2024-02-23 09:52:00+05:30,2977.05,2978.85,2970.0,2978.85,102832,2972.8202534229854,2972.65,False,False
2024-02-23 10:00:00+05:30,2978.85,2988.8,2978.85,2982.3,382587,2974.9268637734335,2975.1,False,False
2024-02-23 10:08:00+05:30,2981.1,2982.4,2975.05,2976.5,90779,2975.2764496015598,2976.8875,False,True
2024-02-23 10:16:00+05:30,2976.6,2981.8,2973.35,2977.95,99162,2975.870571912325,2976.84375,False,False
2024-02-23 10:24:00+05:30,2977.9,2979.2,2972.9,2976.3,127201,2975.9660003762533,2977.50625,False,True
2024-02-23 10:32:00+05:30,2977.75,2978.8,2970.25,2971.8,105513,2975.040222514864,2977.1000000000004,False,False
2024-02-23 10:40:00+05:30,2971.8,2975.6,2970.55,2972.95,75036,2974.575728622672,2976.71875,False,False
2024-02-23 10:48:00+05:30,2972.65,2976.9,2971.75,2975.5,69191,2974.7811222620785,2976.5187499999997,False,False
2024-02-23 10:56:00+05:30,2975.7,2976.15,2971.75,2974.7,55188,2974.7630950927282,2976.0,False,False
2024-02-23 11:04:00+05:30,2974.6,2974.8,2971.0,2972.05,58026,2974.1601850721217,2974.71875,False,False
2024-02-23 11:12:00+05:30,2972.05,2972.05,2967.1,2970.25,88278,2973.291255056095,2973.9375,False,False
2024-02-23 11:20:00+05:30,2970.4,2970.4,2967.6,2970.0,44174,2972.55986504363,2972.94375,False,False
2024-02-23 11:28:00+05:30,2970.0,2972.2,2968.6,2970.85,45562,2972.179895033935,2972.2625000000003,False,False
2024-02-23 11:36:00+05:30,2970.75,2973.0,2969.4,2972.7,35604,2972.2954739152824,2972.375,False,False
2024-02-23 11:44:00+05:30,2972.7,2979.05,2972.6,2976.0,105693,2973.1187019341087,2972.75625,False,False
2024-02-23 11:52:00+05:30,2975.9,2978.0,2971.0,2975.6,80805,2973.6701015043072,2972.76875,False,False
2024-02-23 12:00:00+05:30,2975.6,2977.2,2972.15,2973.9,65203,2973.721190058906,2972.66875,False,False
2024-02-23 12:08:00+05:30,2973.9,2975.0,2972.95,2974.45,43395,2973.883147823594,2972.96875,False,False
2024-02-23 12:16:00+05:30,2974.0,2979.0,2974.0,2978.75,63042,2974.964670529462,2974.03125,False,False
2024-02-23 12:24:00+05:30,2978.1,2982.0,2977.05,2978.55,129076,2975.7614104118043,2975.1,False,False
2024-02-23 12:32:00+05:30,2977.2,2980.15,2977.15,2979.8,78697,2976.6588747647374,2976.21875,False,False
2024-02-23 12:40:00+05:30,2979.75,2980.9,2976.75,2979.7,83615,2977.334680372574,2977.09375,False,False
2024-02-23 12:48:00+05:30,2979.7,2983.0,2979.05,2983.0,81519,2978.59364028978,2977.96875,False,False
2024-02-23 12:56:00+05:30,2982.65,2983.3,2977.35,2978.25,67476,2978.51727578094,2978.2999999999997,False,True
2024-02-23 13:04:00+05:30,2978.95,2982.0,2977.7,2980.6,111475,2978.980103385176,2979.1375000000003,False,False
2024-02-23 13:12:00+05:30,2980.3,2987.0,2979.9,2985.15,269454,2980.3511915218037,2980.475,False,False
2024-02-23 13:20:00+05:30,2985.15,2985.85,2983.0,2984.2,249322,2981.2064822947364,2981.15625,False,False
2024-02-23 13:28:00+05:30,2983.95,2993.0,2983.95,2988.9,326915,2982.916152895906,2982.4500000000003,False,False
2024-02-23 13:36:00+05:30,2989.0,2993.0,2984.55,2992.95,178036,2985.1458966968157,2984.09375,False,False
2024-02-23 13:44:00+05:30,2993.0,2993.6,2988.85,2991.5,179631,2986.5579196530794,2985.5687500000004,False,False
2024-02-23 13:52:00+05:30,2990.45,2995.1,2988.0,2991.0,202606,2987.5450486190616,2986.5687500000004,False,False
2024-02-23 14:00:00+05:30,2990.4,2995.0,2988.7,2991.9,145080,2988.5128155926036,2988.275,False,False
2024-02-23 14:08:00+05:30,2991.9,2992.25,2987.2,2988.2,160631,2988.44330101647,2989.225,False,True
2024-02-23 14:16:00+05:30,2988.2,2990.0,2986.5,2988.1,120697,2988.367011901699,2989.59375,False,False
2024-02-23 14:24:00+05:30,2987.3,2989.45,2983.05,2985.4,220147,2987.707675923544,2989.74375,False,False
2024-02-23 14:32:00+05:30,2985.4,2989.65,2983.8,2989.6,98085,2988.128192384979,2989.8312499999997,False,False
2024-02-23 14:40:00+05:30,2989.6,2990.0,2986.25,2988.9,74209,2988.299705188317,2989.325,False,False
2024-02-23 14:48:00+05:30,2988.9,2990.85,2986.6,2990.85,174953,2988.8664373686915,2989.2437499999996,False,False
2024-02-23 14:56:00+05:30,2990.65,2992.0,2981.15,2985.35,387502,2988.085006842316,2988.5375,False,True
